cleaning_name,retention_pct,accuracy
4_ModelAware,97.22222222222223,0.493037665432365
2_Heuristic,88.2481111111111,0.48936706447395306
1_Basic,97.22222222222223,0.46854562635675834
0_Corrupted,97.22222222222223,0.4646092067916138
3_Semantic,97.22222222222223,0.46424970108634395
